timestamp,open,high,low,close,volume
2025-05-08 19:55:00,191.9900,192.1500,191.9000,191.9100,5977
2025-05-08 19:50:00,191.9700,192.0000,191.9250,191.9900,3711
2025-05-08 19:45:00,191.8690,192.0600,191.8690,192.0000,4936
2025-05-08 19:40:00,191.9500,192.1413,191.8500,191.9300,2764
2025-05-08 19:35:00,191.9900,191.9900,191.8600,191.9400,3581
2025-05-08 19:30:00,191.8600,191.9900,191.8600,191.9200,4347
2025-05-08 19:25:00,191.8700,191.9900,191.8600,191.8612,1526
2025-05-08 19:20:00,192.1000,192.1500,191.9100,191.9886,2871
2025-05-08 19:15:00,192.1200,192.1500,192.0000,192.0135,333
2025-05-08 19:10:00,192.0000,192.1474,191.9700,192.1400,939
2025-05-08 19:05:00,192.0000,192.0700,191.9600,192.0700,3104
2025-05-08 19:00:00,192.0400,192.1300,191.9500,191.9950,2990
2025-05-08 18:55:00,192.0500,192.0500,191.9600,192.0300,2528
2025-05-08 18:50:00,192.0400,192.1300,191.9500,192.0300,2117
2025-05-08 18:45:00,192.0700,192.1300,191.9500,192.0400,2243
2025-05-08 18:40:00,191.9150,192.1300,191.8600,192.1300,1965
2025-05-08 18:35:00,191.8900,191.9700,191.8600,191.9150,1132
2025-05-08 18:30:00,191.9400,191.9700,191.8100,191.9100,4804
2025-05-08 18:25:00,191.9600,191.9700,191.9000,191.9693,838
2025-05-08 18:20:00,191.9700,191.9700,191.9000,191.9000,1015
2025-05-08 18:15:00,192.0800,192.0800,191.8900,191.9300,23896
2025-05-08 18:10:00,191.9300,191.9700,191.8900,191.9000,906
2025-05-08 18:05:00,191.8400,191.9700,191.8100,191.9017,2451
2025-05-08 18:00:00,191.9500,191.9700,191.6200,191.8700,3416
2025-05-08 17:55:00,191.9982,192.0000,191.9000,191.9250,2106
2025-05-08 17:50:00,191.9000,192.0000,191.9000,191.9000,3874
2025-05-08 17:45:00,192.0450,192.1400,186.9800,191.9250,2790
2025-05-08 17:40:00,192.1100,192.1400,192.0000,192.0200,6659
2025-05-08 17:35:00,192.1200,192.1500,191.9200,192.1000,2037
2025-05-08 17:30:00,192.1250,192.1400,192.1100,192.1250,2290
2025-05-08 17:25:00,192.0000,192.1400,191.9500,192.1250,52037
2025-05-08 17:20:00,192.0200,192.3600,191.9500,192.0100,5340
2025-05-08 17:15:00,191.9750,192.0150,191.9500,192.0150,2040
2025-05-08 17:10:00,183.8144,199.5757,183.8144,191.9998,2689
2025-05-08 17:05:00,191.8800,194.3451,183.8680,191.9400,13142
2025-05-08 17:00:00,191.8650,199.9420,191.8100,191.9000,11266
2025-05-08 16:55:00,191.8900,199.0949,191.8000,191.8650,5636
2025-05-08 16:50:00,192.0450,199.9420,191.7600,191.8900,12897
2025-05-08 16:45:00,192.0009,192.0800,191.9500,192.0799,70565
2025-05-08 16:40:00,191.9500,192.0800,191.9500,192.0001,4207
2025-05-08 16:35:00,191.9900,192.0000,191.9200,192.0000,5513
2025-05-08 16:30:00,191.9800,192.0800,191.7000,192.0000,19663
2025-05-08 16:25:00,191.8000,192.0800,191.7000,191.9700,50164
2025-05-08 16:20:00,191.9500,192.0800,191.6500,191.7500,19282
2025-05-08 16:15:00,191.7200,192.0800,191.5500,191.9200,13909
2025-05-08 16:10:00,192.1392,192.1400,191.0000,191.7400,22738
2025-05-08 16:05:00,192.1500,192.1500,192.0100,192.1400,104471
2025-05-08 16:00:00,192.1350,192.3000,191.8800,192.1500,12818470
2025-05-08 15:55:00,192.0700,192.2985,191.8600,192.1350,1909891
2025-05-08 15:50:00,192.9000,192.9500,191.9000,192.0401,1056827
2025-05-08 15:45:00,193.0250,193.0400,192.6500,192.8990,542873
2025-05-08 15:40:00,193.4400,193.4700,192.9700,193.0250,524319
2025-05-08 15:35:00,194.1200,194.1972,193.3300,193.4400,509659
2025-05-08 15:30:00,193.9200,194.1300,193.8500,194.1300,445935
2025-05-08 15:25:00,194.0600,194.2300,193.8400,193.9200,517430
2025-05-08 15:20:00,193.5900,194.2100,193.5600,194.0400,694282
2025-05-08 15:15:00,193.3400,193.5900,193.2900,193.5900,220227
2025-05-08 15:10:00,193.1600,193.4800,193.0300,193.3400,266223
2025-05-08 15:05:00,193.3600,193.3800,193.1100,193.1625,252717
2025-05-08 15:00:00,193.4250,193.5000,193.1101,193.3700,553796
2025-05-08 14:55:00,193.5692,193.6200,193.4100,193.4300,173084
2025-05-08 14:50:00,193.4900,193.6900,193.2700,193.5600,223473
2025-05-08 14:45:00,193.7300,193.7700,193.4900,193.5000,205407
2025-05-08 14:40:00,193.6000,193.9000,193.6000,193.7500,254769
2025-05-08 14:35:00,193.5100,193.7200,193.5050,193.6050,248040
2025-05-08 14:30:00,193.0850,193.5300,193.0500,193.5200,217157
2025-05-08 14:25:00,193.1900,193.4400,193.0730,193.0730,225043
2025-05-08 14:20:00,193.3500,193.4400,193.0700,193.1900,216830
2025-05-08 14:15:00,193.1000,193.3600,193.0600,193.3400,197761
2025-05-08 14:10:00,193.2300,193.3100,193.0400,193.1086,206295
2025-05-08 14:05:00,192.9350,193.2797,192.9350,193.2125,201333
2025-05-08 14:00:00,192.9300,193.1200,192.7820,192.9000,223989
2025-05-08 13:55:00,193.6200,193.6800,192.9300,192.9342,242180
2025-05-08 13:50:00,193.3125,193.6700,193.3000,193.6300,291602
2025-05-08 13:45:00,193.3147,193.3700,193.0500,193.3200,221763
2025-05-08 13:40:00,193.6700,193.6998,193.1500,193.3150,298047
2025-05-08 13:35:00,193.5600,193.7690,193.3700,193.6850,324258
2025-05-08 13:30:00,193.7800,193.9200,193.4900,193.5700,257630
2025-05-08 13:25:00,193.8650,193.8700,193.5750,193.7650,266191
2025-05-08 13:20:00,193.5200,193.9200,193.3800,193.8700,274878
2025-05-08 13:15:00,193.5550,193.6300,193.4101,193.5090,158090
2025-05-08 13:10:00,193.7100,193.7900,193.4400,193.5500,243402
2025-05-08 13:05:00,193.8201,194.0333,193.6802,193.7000,320549
2025-05-08 13:00:00,194.2500,194.3300,193.7900,193.8201,520718
2025-05-08 12:55:00,194.0000,194.3150,193.9800,194.2500,547044
2025-05-08 12:50:00,193.5700,194.1299,193.5050,194.0200,723783
2025-05-08 12:45:00,193.5000,193.6804,193.2800,193.5701,275998
2025-05-08 12:40:00,193.2747,193.5300,193.0612,193.4900,244365
2025-05-08 12:35:00,193.1000,193.4300,192.9500,193.2700,284417
2025-05-08 12:30:00,193.0000,193.2000,192.8901,193.1300,244267
2025-05-08 12:25:00,193.1400,193.1600,192.8373,192.9984,220534
2025-05-08 12:20:00,193.1221,193.2906,192.7100,193.1490,348455
2025-05-08 12:15:00,193.1250,193.2000,192.8600,193.1104,528370
2025-05-08 12:10:00,192.8150,193.1400,192.6300,193.1381,385969
2025-05-08 12:05:00,192.2400,192.8300,192.1500,192.8299,340511
2025-05-08 12:00:00,192.3300,192.4300,192.1202,192.2316,343358
2025-05-08 11:55:00,192.7400,192.7500,192.2100,192.3400,346715
2025-05-08 11:50:00,192.9100,193.0395,192.5600,192.7300,416760
2025-05-08 11:45:00,192.6800,193.0600,192.5900,192.9250,765768
2025-05-08 11:40:00,192.0700,192.7800,192.0500,192.6700,735566
