timestamp,open,high,low,close,volume
2025-05-08 15:45:00,602.0000,602.0000,600.3900,600.6586,210296
2025-05-08 15:40:00,602.7900,603.1199,602.0000,602.0800,171863
2025-05-08 15:35:00,603.9500,604.0100,602.6300,602.7300,171074
2025-05-08 15:30:00,604.6900,604.7800,603.5001,604.0450,162308
2025-05-08 15:25:00,605.4700,605.5842,604.1400,604.6782,108474
2025-05-08 15:20:00,604.6327,606.2700,604.5200,605.4550,220707
2025-05-08 15:15:00,604.5600,605.1100,604.0100,604.6350,115144
2025-05-08 15:10:00,603.8250,604.8500,603.6800,604.6193,140115
2025-05-08 15:05:00,605.7050,605.7200,603.7700,603.8250,148467
2025-05-08 15:00:00,605.9000,605.9100,604.8000,605.7050,168924
2025-05-08 14:55:00,606.2650,606.6400,605.6300,605.8200,147873
2025-05-08 14:50:00,606.6972,606.7899,606.0900,606.4503,106980
2025-05-08 14:45:00,607.2700,607.4999,606.6300,606.6800,111509
2025-05-08 14:40:00,608.3600,608.6700,607.2400,607.2400,89902
2025-05-08 14:35:00,608.2821,608.7700,608.2501,608.3700,104705
2025-05-08 14:30:00,607.1000,608.3450,607.0000,608.2050,93735
2025-05-08 14:25:00,607.8500,608.2269,606.8300,607.2200,122774
2025-05-08 14:20:00,608.9873,609.2300,607.8800,608.0399,65456
2025-05-08 14:15:00,608.4700,609.2800,608.3800,608.9800,102718
2025-05-08 14:10:00,608.7300,609.2500,608.1000,608.5550,98555
2025-05-08 14:05:00,608.0300,609.0000,607.7310,608.7400,96354
2025-05-08 14:00:00,607.9300,608.1800,607.5500,607.9700,101508
2025-05-08 13:55:00,609.1900,609.2500,607.8512,608.0000,139583
2025-05-08 13:50:00,608.4400,609.4500,608.2650,609.3100,122101
2025-05-08 13:45:00,608.5500,608.6000,607.6300,608.4250,66554
2025-05-08 13:40:00,607.8650,608.5730,607.2108,608.4100,97268
2025-05-08 13:35:00,607.2993,608.0400,607.0612,607.9500,60526
2025-05-08 13:30:00,607.7821,608.2400,607.2500,607.3700,54313
2025-05-08 13:25:00,608.2500,608.3900,607.6200,607.7800,62846
2025-05-08 13:20:00,607.9399,608.4300,607.2601,608.3400,83695
2025-05-08 13:15:00,607.5364,608.0400,607.3100,607.8800,59180
2025-05-08 13:10:00,608.1001,608.2750,607.1100,607.2900,114812
2025-05-08 13:05:00,608.7800,608.9400,608.1016,608.2281,92868
2025-05-08 13:00:00,609.0650,609.3014,608.3901,608.7348,84164
2025-05-08 12:55:00,609.3200,609.4600,608.7300,609.1000,90753
2025-05-08 12:50:00,608.6950,609.5500,608.5800,609.3200,127644
2025-05-08 12:45:00,608.7200,608.8499,607.8101,608.7941,102251
2025-05-08 12:40:00,608.1152,608.8300,607.8900,608.5843,126453
2025-05-08 12:35:00,606.6900,608.3899,606.6600,608.1505,152773
2025-05-08 12:30:00,605.9450,606.8000,605.9267,606.7400,79432
2025-05-08 12:25:00,606.6050,607.0700,605.8020,605.9000,89457
2025-05-08 12:20:00,606.4501,606.8500,605.3401,606.5400,82540
2025-05-08 12:15:00,607.2000,607.6590,606.3601,606.4700,93120
2025-05-08 12:10:00,606.8700,607.3800,606.2800,607.2200,118402
2025-05-08 12:05:00,606.1600,606.8800,605.8700,606.8000,85118
2025-05-08 12:00:00,604.7400,606.3499,604.5500,606.2300,95524
2025-05-08 11:55:00,605.6700,605.7700,604.3701,604.6550,122328
2025-05-08 11:50:00,606.6024,606.7900,605.1700,605.7200,110717
2025-05-08 11:45:00,606.7400,607.6600,606.2050,606.5300,197360
2025-05-08 11:40:00,604.9800,607.4799,604.8750,606.7400,304456
