timestamp,open,high,low,close,volume
2025-05-08 19:55:00,117.0400,117.0500,117.0000,117.0481,63972
2025-05-08 19:50:00,117.0702,117.0800,117.0100,117.0400,46680
2025-05-08 19:45:00,117.0700,117.0800,117.0600,117.0750,36517
2025-05-08 19:40:00,117.0701,117.0800,117.0600,117.0703,26874
2025-05-08 19:35:00,117.0900,117.1400,117.0700,117.0800,22664
2025-05-08 19:30:00,117.1700,117.1900,117.0600,117.0992,29610
2025-05-08 19:25:00,117.2304,117.2447,117.1500,117.1500,35771
2025-05-08 19:20:00,117.2450,117.2500,117.2000,117.2400,11284
2025-05-08 19:15:00,117.2500,117.2500,117.2100,117.2500,17648
2025-05-08 19:10:00,117.2500,117.3300,117.2200,117.2500,27817
2025-05-08 19:05:00,117.2800,117.3300,117.2200,117.2350,22131
2025-05-08 19:00:00,117.2950,117.3200,117.2300,117.2900,13413
2025-05-08 18:55:00,117.2899,117.3100,117.2600,117.3100,10290
2025-05-08 18:50:00,117.3000,117.3300,117.2600,117.2750,9419
2025-05-08 18:45:00,117.2950,117.3100,117.2600,117.3100,10342
2025-05-08 18:40:00,117.2500,117.3100,117.2400,117.3000,11027
2025-05-08 18:35:00,117.2700,117.2800,117.2400,117.2699,11093
2025-05-08 18:30:00,117.3400,117.3500,117.2400,117.2717,18846
2025-05-08 18:25:00,117.2500,117.3500,117.2500,117.3400,8141
2025-05-08 18:20:00,117.2800,117.2800,117.2500,117.2501,5711
2025-05-08 18:15:00,117.3700,117.3700,117.2000,117.2700,74812
2025-05-08 18:10:00,117.2601,117.3200,117.2500,117.2794,5659
2025-05-08 18:05:00,117.2300,117.2900,117.2100,117.2700,10261
2025-05-08 18:00:00,117.3300,117.3500,117.2000,117.2300,58428
2025-05-08 17:55:00,117.3517,117.3800,117.3000,117.3300,12354
2025-05-08 17:50:00,117.3600,117.4000,117.3100,117.3700,15920
2025-05-08 17:45:00,117.3500,117.3800,113.1100,117.3500,31087
2025-05-08 17:40:00,117.2900,117.3800,117.2600,117.3250,35450
2025-05-08 17:35:00,117.3900,117.4000,117.2500,117.2900,30764
2025-05-08 17:30:00,117.3800,117.4000,117.3600,117.3800,28132
2025-05-08 17:25:00,117.3600,118.4500,117.2900,117.3850,707684
2025-05-08 17:20:00,117.2500,117.3600,117.2000,117.3500,25525
2025-05-08 17:15:00,117.1809,117.2500,117.1800,117.2100,37031
2025-05-08 17:10:00,117.1900,119.6203,109.5047,117.1807,37571
2025-05-08 17:05:00,117.2000,125.0558,109.5047,117.1900,22439
2025-05-08 17:00:00,117.1900,125.2896,109.5047,117.1993,82852
2025-05-08 16:55:00,117.1900,124.2548,109.8682,117.1600,78295
2025-05-08 16:50:00,117.3200,120.0785,109.5047,117.1800,59896
2025-05-08 16:45:00,117.3204,117.3890,117.3100,117.3299,39222
2025-05-08 16:40:00,117.2550,117.4000,117.2500,117.3350,60107
2025-05-08 16:35:00,117.2400,117.2788,117.1500,117.2500,31405
2025-05-08 16:30:00,117.1915,117.3200,117.1200,117.2000,51933
2025-05-08 16:25:00,117.2000,117.3700,117.1900,117.2250,190118
2025-05-08 16:20:00,117.3500,117.4000,117.0100,117.2400,495477
2025-05-08 16:15:00,117.2200,117.3800,117.2000,117.3600,70398
2025-05-08 16:10:00,117.3495,117.3500,117.1400,117.2200,98112
2025-05-08 16:05:00,117.3100,117.4000,117.2500,117.3350,306707
2025-05-08 16:00:00,117.3700,117.6142,116.7554,117.3100,30098325
2025-05-08 15:55:00,117.6500,117.7800,117.2950,117.3700,5465004
2025-05-08 15:50:00,117.9200,117.9800,117.3600,117.6450,3484198
2025-05-08 15:45:00,117.8400,117.9600,117.6600,117.9200,2114887
2025-05-08 15:40:00,118.1000,118.1300,117.8200,117.8342,1931702
2025-05-08 15:35:00,118.3900,118.4000,118.0800,118.1000,1877966
2025-05-08 15:30:00,118.5500,118.6000,118.3600,118.3800,1354735
2025-05-08 15:25:00,118.4650,118.6800,118.4600,118.5405,1811157
2025-05-08 15:20:00,118.1600,118.5400,118.1000,118.4750,3117162
2025-05-08 15:15:00,118.1054,118.1900,118.0200,118.1700,1057030
2025-05-08 15:10:00,118.0950,118.2000,118.0500,118.1100,847241
2025-05-08 15:05:00,118.1200,118.1900,117.9900,118.1010,1045558
2025-05-08 15:00:00,118.0100,118.1600,117.8600,118.1200,1423615
2025-05-08 14:55:00,118.0717,118.1082,117.9500,118.0200,1033113
2025-05-08 14:50:00,118.1300,118.1600,117.9901,118.0799,985567
2025-05-08 14:45:00,118.2900,118.3000,118.0600,118.1100,983904
2025-05-08 14:40:00,118.2502,118.3500,118.2100,118.2902,790836
2025-05-08 14:35:00,118.3399,118.3600,118.2100,118.2550,1130284
2025-05-08 14:30:00,117.9750,118.3800,117.9750,118.3350,1700115
2025-05-08 14:25:00,118.0901,118.1800,117.9700,117.9746,1061674
2025-05-08 14:20:00,118.0787,118.1910,117.9600,118.0900,1396743
2025-05-08 14:15:00,117.9400,118.0950,117.9101,118.0800,889057
2025-05-08 14:10:00,117.9650,118.0400,117.8303,117.9400,1028323
2025-05-08 14:05:00,117.9200,118.0900,117.8700,117.9688,1109581
2025-05-08 14:00:00,117.8750,117.9700,117.8100,117.9050,934521
2025-05-08 13:55:00,118.1550,118.1700,117.8400,117.8650,1282104
2025-05-08 13:50:00,118.0200,118.1883,117.9300,118.1599,1145577
2025-05-08 13:45:00,117.8587,118.0300,117.7700,118.0200,1168724
2025-05-08 13:40:00,117.7401,117.9562,117.6900,117.8501,1074945
2025-05-08 13:35:00,117.5900,117.7900,117.5300,117.7449,1321670
2025-05-08 13:30:00,117.9100,117.9300,117.5700,117.6000,1414983
2025-05-08 13:25:00,118.0100,118.0184,117.8300,117.9049,852958
2025-05-08 13:20:00,117.9354,118.0600,117.8800,118.0085,1093109
2025-05-08 13:15:00,117.8400,117.9500,117.7800,117.9301,881510
2025-05-08 13:10:00,117.9350,117.9700,117.8200,117.8400,992488
2025-05-08 13:05:00,118.0550,118.0800,117.9000,117.9300,873127
2025-05-08 13:00:00,118.1713,118.2001,117.8800,118.0501,1156061
2025-05-08 12:55:00,118.1900,118.2200,118.0900,118.1750,802812
2025-05-08 12:50:00,118.1000,118.2450,118.0350,118.1999,1214354
2025-05-08 12:45:00,117.9599,118.1700,117.8100,118.0950,1521825
2025-05-08 12:40:00,117.9550,117.9900,117.7300,117.9500,1579188
2025-05-08 12:35:00,118.0600,118.0700,117.8950,117.9600,1210614
2025-05-08 12:30:00,118.0450,118.2200,118.0100,118.0750,1131887
2025-05-08 12:25:00,118.2615,118.3200,118.0200,118.0499,1427409
2025-05-08 12:20:00,118.3450,118.4400,118.0600,118.2700,1862880
2025-05-08 12:15:00,118.2100,118.4500,118.1900,118.3500,1927339
2025-05-08 12:10:00,118.2699,118.3100,118.0200,118.2100,1811871
2025-05-08 12:05:00,117.9750,118.2800,117.8900,118.2682,1974350
2025-05-08 12:00:00,117.9807,118.1000,117.8300,117.9700,1395278
2025-05-08 11:55:00,118.1000,118.1386,117.8300,117.9899,1898115
2025-05-08 11:50:00,118.2500,118.2999,117.8250,118.1140,2978591
2025-05-08 11:45:00,118.1400,118.3800,118.1001,118.2650,3288452
2025-05-08 11:40:00,117.6100,118.2000,117.5950,118.1400,4736054
